DATE,COUNTRY,REVENUE_NET_USD_TOTAL,AD_COST_USD_CRITEO_PROSPECTING,AD_COST_USD_CRITEO_REMARKETING,AD_COST_USD_EMAIL,AD_COST_USD_FACEBOOK_ASC,AD_COST_USD_FACEBOOK_PROSP,AD_COST_USD_FACEBOOK_REMARKETING,AD_COST_USD_FACEBOOK_RETENTION,AD_COST_USD_GOOGLE_REMARKETING,AD_COST_USD_PAID_DISPLAY,AD_COST_USD_SEARCH_BRAND,AD_COST_USD_SEARCH_NON_BRAND,AD_COST_USD_SEARCH_PMAX,AD_COST_USD_SEARCH_SHOPPING,AD_IMPRESSIONS_CRITEO_PROSPECTING,AD_IMPRESSIONS_CRITEO_REMARKETING,EMAIL_OPEN,AD_IMPRESSIONS_FACEBOOK_ASC,AD_IMPRESSIONS_FACEBOOK_PROSP,AD_CLICKS_FACEBOOK_REMARKETING,AD_CLICKS_FACEBOOK_RETENTION,AD_CLICKS_GOOGLE_REMARKETING,AD_CLICKS_SEARCH_BRAND,AD_IMPRESSIONS_SEARCH_NON_BRAND,AD_IMPRESSIONS_SEARCH_PMAX,AD_IMPRESSIONS_SEARCH_SHOPPING,SESSIONS_ORGANIC
2023-03-22,US,721296,2668,4716,1568,0,273,0,0,0,0,17246,53310,0,76720,540652,1070800,219826,0,29884,0,0,0,2712,676242,0,2865542,7440
2023-03-23,US,649791,2370,4360,1590,0,274,0,0,0,0,18646,48776,0,57928,490318,1005480,228920,0,27744,0,0,0,3074,692338,0,2212628,12002
2023-03-24,US,547853,2260,3852,1494,0,272,0,0,0,0,15200,41204,0,50088,469296,895602,217932,0,28114,0,0,0,2360,640272,0,1998412,8890
2023-03-25,US,82826,1406,2506,334,0,546,0,0,0,0,4502,20318,0,27868,295544,524522,44118,0,54812,0,0,0,1042,318586,0,1639286,3902
2023-03-26,US,72701,1057,3938,126,0,300,0,0,0,0,3670,20540,0,29266,225158,753760,31634,0,29550,0,0,0,920,318076,0,1516714,4256
2023-03-27,US,696234,1541,5408,1540,0,287,0,0,0,0,16442,47184,0,52238,357536,1068762,209829,0,29550,0,0,0,2554,717440,0,1981644,7274
2023-03-28,US,642393,3186,5814,1262,0,279,0,0,0,0,15638,53574,0,55258,760114,1268208,224229,0,31464,0,0,0,2514,1227112,0,2051538,7948
2023-03-29,US,741512,2480,4446,1568,0,275,0,0,0,0,16498,62834,0,58812,587424,988936,220425,0,29743,0,0,0,2714,791926,0,2104512,7638
2023-03-30,US,629124,2342,4050,1590,0,273,0,0,0,0,12940,46080,0,47588,572078,921376,14,0,29330,0,0,0,2338,680522,0,2044832,7214
2023-03-31,US,573314,2778,2074,1494,0,548,0,0,0,0,11852,33370,0,39590,706562,470182,57,0,58116,0,0,0,2856,594828,0,1773384,6602
2023-04-01,US,111417,1136,3320,368,0,272,0,0,0,0,1475,16690,0,29340,335814,737650,44600,0,33090,0,0,0,442,300348,0,1421958,4206
2023-04-02,US,87727,2090,4312,130,0,598,0,0,0,0,2366,17480,0,30274,576358,878194,30432,0,64750,0,0,0,802,298800,0,1477892,3732
2023-04-03,US,608564,1427,6152,1546,0,578,0,0,0,0,14722,45808,0,49026,373670,1238836,203772,0,66364,0,0,0,2196,745160,0,2104910,6668
2023-04-04,US,581728,3038,5622,1790,0,279,0,0,0,0,16528,51628,0,53566,815504,1221904,214347,0,31417,0,0,0,2276,906384,0,2194346,6476
2023-04-05,US,603033,2492,4624,2252,0,280,0,0,0,0,15848,51072,0,60424,647540,1033538,219689,0,30756,0,0,0,2134,889166,0,2302514,6342
2023-04-06,US,636267,2256,3922,1450,0,0,0,0,0,0,33864,47488,0,53642,570242,866480,81,0,0,0,0,0,3648,866370,0,2100516,6594
2023-04-07,US,446164,2166,3862,1380,0,273,0,0,0,0,8884,40896,0,63974,573302,797292,216142,0,25969,0,0,0,1322,686842,0,2582244,4884
2023-04-08,US,72458,1664,2974,368,0,0,0,0,0,0,2456,22998,0,27852,414786,604050,44676,0,0,0,0,0,688,405260,0,1457512,3270
2023-04-09,US,53744,2018,3394,260,0,300,0,0,0,0,1860,17634,0,25330,509108,670940,30044,0,31894,0,0,0,520,341670,0,1377958,2920
2023-04-10,US,603006,3198,5738,1546,0,574,0,0,0,0,16052,49488,0,58176,846848,1124568,,0,65956,0,0,0,1918,821046,0,2194418,5924
2023-04-11,US,723730,2816,5474,1790,0,0,0,0,0,0,17744,53926,0,63898,804826,1166386,251476,0,0,0,0,0,2206,785688,0,2272522,13014
2023-04-12,US,770648,2688,4592,2252,0,548,0,0,0,0,13538,49620,0,80566,760816,970798,228453,0,49946,0,0,0,2208,721916,0,2597008,6844
2023-04-13,US,641116,2590,4718,1450,0,275,0,0,0,0,23970,65396,0,108816,721252,987578,221443,0,28524,0,0,0,3100,748838,0,3299796,6870
2023-04-14,US,521594,2226,4004,1380,0,272,0,0,0,0,10000,39666,0,82346,576300,829304,213902,0,26095,0,0,0,1704,591802,0,2905556,5558
2023-04-15,US,111214,823,1304,368,0,0,0,0,0,0,3688,21972,0,46644,199082,271766,47492,0,0,0,0,0,906,311608,0,2207316,5364
2023-12-26,US,91707,730,1677,558,0,0,0,0,0,0,7952,23128,12428,17058,149193,316520,81911,0,0,0,0,0,876,108184,626880,726440,1448
2023-12-27,US,227537,3182,1835,946,0,0,0,0,0,0,9346,31842,12460,20670,741102,324255,99412,0,0,0,0,0,1252,123246,693598,828720,1842
2023-12-28,US,269492,3270,3366,1272,0,0,0,0,0,0,8184,34442,13666,21906,714604,567484,403748,0,0,0,0,0,1174,122694,877224,1004816,1934
2023-12-29,US,214108,1846,3032,1294,0,0,0,0,0,0,6830,33724,14874,27566,415344,470150,474243,0,0,0,0,0,976,135420,861272,1092748,1550
2023-12-30,US,71086,0,2246,1602,0,0,0,0,0,0,3736,17686,7231,21708,0,297618,129111,0,0,0,0,0,608,385204,442364,1103630,958
2023-12-31,US,68692,779,859,1010,0,0,0,0,0,0,2788,15336,11960,17260,203801,118438,75452,0,0,0,0,0,588,284488,652766,899992,972
2024-01-01,US,64087,2428,0,346,0,0,0,0,0,0,3008,19624,14456,23082,794838,0,244188,0,0,0,0,0,594,297430,783642,1082132,1126
2024-01-02,US,471310,2594,2728,1856,0,0,0,0,0,0,11286,38206,22982,50426,898962,613838,492094,0,0,0,0,0,1440,282718,903336,1640884,2674
2024-01-03,US,485933,1544,1098,1374,1136,0,0,0,0,0,14230,65376,26542,63886,493578,303118,491837,65284,0,0,0,0,1546,479010,940492,1788060,3010
2024-01-04,US,488751,475,1500,1590,1118,0,0,0,0,0,13624,62842,6844,61122,147830,430950,486103,63204,0,0,0,0,1634,530944,357860,1734608,2948
2024-01-05,US,373722,480,1482,1198,1122,0,0,0,0,0,13428,57002,8724,53296,149595,419636,466219,74870,0,0,0,0,1348,526620,409426,1565036,2732
2024-01-06,US,67319,550,504,382,538,0,0,0,0,0,5296,44002,4347,24592,164620,121243,125786,38339,0,0,0,0,748,614456,207287,1123864,1434
2024-01-07,US,71109,284,610,336,1056,0,0,0,0,0,4744,40266,7992,21970,84052,158223,83481,78738,0,0,0,0,716,476284,381238,902764,1482
2024-01-08,US,461025,1740,1042,1576,1034,0,0,0,0,0,15898,59046,7542,35818,545914,315036,444208,70926,0,0,0,0,1700,587144,342232,1069412,3090
2024-01-09,US,560964,1866,1758,1856,495,0,0,0,0,0,19568,53630,7382,35402,512922,464006,492544,33998,0,0,0,0,1966,545140,344232,1007244,3378
2024-01-10,US,572090,1488,812,1374,976,0,0,0,0,0,21478,57828,5592,32956,419148,189158,485084,75248,0,0,0,0,2118,334828,231220,1102452,3672
2024-01-11,US,583845,1550,1460,1590,978,0,0,0,0,0,18088,63756,3604,33176,465568,350490,478051,73508,0,0,0,0,1804,345042,206328,1075328,3638
2024-01-12,US,494955,733,772,1198,980,0,0,0,0,0,15640,65860,4752,29850,234859,196636,484295,81710,0,0,0,0,1568,371520,255680,931102,3344
2024-01-13,US,107303,918,634,382,494,0,0,0,0,0,5264,50428,4226,19790,291818,123159,131681,44413,0,0,0,0,746,554636,233900,868020,1494
2024-01-14,US,77910,1028,692,336,525,0,0,0,0,0,5056,54112,4594,25180,307598,148735,91227,46217,0,0,0,0,800,560572,234422,1047506,1448
2024-01-15,US,429051,1718,1962,1576,1022,0,0,0,0,0,13074,63582,4328,33160,527932,503458,467532,80456,0,0,0,0,1426,518086,235910,1161830,2890
2024-01-16,US,543138,936,913,1856,1368,0,0,0,0,0,17980,55772,1968,43094,292263,220075,504117,100984,0,0,0,0,1858,446068,109345,1276046,3622
2024-01-17,US,529349,1494,785,1374,1496,0,0,0,0,0,20058,44108,4016,45452,515134,205607,497598,103598,0,0,0,0,2082,323458,212240,1354632,3670
2024-01-18,US,639083,1406,1542,1590,1486,0,0,0,0,0,21998,31838,2520,39206,431404,364038,504065,103984,0,0,0,0,2272,207836,118618,1160844,3452
2024-01-19,US,566304,789,1610,1198,1484,0,0,0,0,0,18040,25476,1683,29258,244472,356902,495694,107770,0,0,0,0,1786,217962,84790,928558,3110
2024-01-20,US,116456,321,1314,382,1490,0,0,0,0,0,7734,19136,1597,14708,105502,230500,126488,112748,0,0,0,0,974,247894,82205,615364,1426
2024-01-21,US,73564,321,808,336,788,0,0,0,0,0,5358,17248,3442,16136,109228,141107,81506,61874,0,0,0,0,844,254716,178484,621808,1518
2024-01-22,US,544884,785,1113,1576,1528,0,0,0,0,0,20378,29360,3004,31632,247199,248425,473767,106778,0,0,0,0,1920,277640,139612,926968,3342
2024-01-23,US,602237,666,1630,1856,1514,0,0,0,0,0,25082,34474,2248,34298,210475,344266,386866,91056,0,0,0,0,2222,323474,125810,984754,3720
2024-01-24,US,640720,1798,1866,1374,1492,0,0,0,0,0,22168,33904,1832,37154,927918,460940,476738,97840,0,0,0,0,1954,374352,97495,1135414,3492
2024-01-25,US,625029,1796,2002,1590,729,0,0,0,0,0,12202,33696,3272,35684,809530,446202,476795,55480,0,0,0,0,1448,380764,184910,1178330,3572
2024-01-26,US,554184,1908,888,1198,850,0,0,0,0,0,9686,25652,2738,30248,921068,230879,473260,64392,0,0,0,0,1128,234556,175940,1091522,3060
2024-01-27,US,102132,0,1960,382,844,0,0,0,0,0,2680,13484,2876,23950,0,448666,117670,67455,0,0,0,0,586,100034,181502,1011766,1394
2024-01-28,US,79266,436,2204,336,915,0,0,0,0,0,1764,13530,0,19936,330525,528450,79709,81248,0,0,0,0,466,94996,0,909216,1356
2024-01-29,US,581003,796,2732,1576,1732,0,0,0,0,0,9356,27834,1748,38356,611672,735856,454635,144520,0,0,0,0,1272,191488,90254,1217036,3332
2024-01-30,US,654223,538,1782,1856,1912,0,0,0,0,0,8348,30176,1514,40538,433172,487846,490589,137702,0,0,0,0,1336,206358,92839,1315274,3618
2024-01-31,US,623999,313,1922,1374,995,0,0,0,0,0,7396,34534,1095,38766,291990,545808,495807,69229,0,0,0,0,1310,105606,80204,1278176,3756
2024-12-22,US,30903,0,554,1212,0,1390,0,0,0,0,1732,9410,0,11010,0,77828,65299,0,57528,0,0,0,292,36366,0,566260,801
2024-12-23,US,145165,0,2270,488,0,1294,0,0,0,0,5066,19520,788,13052,0,647842,408515,0,57432,0,0,0,646,54228,34361,613596,2094
2024-12-24,US,96923,0,888,830,0,1240,0,0,0,0,2634,11550,427,9498,0,195444,421444,0,64296,0,0,0,372,38602,20064,526012,1296
2024-12-25,US,30659,0,1194,1414,0,606,0,0,0,0,1548,7654,336,6628,0,165096,278533,0,33526,0,0,0,258,30502,15694,493104,575
2024-12-26,US,127471,0,2660,1882,0,1002,0,0,0,0,6002,22346,755,15734,0,607080,463109,0,57958,0,0,0,768,58002,26772,681340,1648
2024-12-27,US,207333,0,878,1874,0,838,0,0,0,0,5302,22210,0,14010,0,162516,468224,0,51908,0,0,0,818,56350,0,615622,1790
2024-12-28,US,64538,0,0,2180,0,368,36,0,0,0,3290,12884,695,11454,0,0,115919,0,22161,57,0,0,452,42648,26801,533666,1338
2024-12-29,US,66261,0,0,1186,0,850,0,0,0,0,2144,14882,0,12320,0,0,71224,0,50512,0,0,0,378,48368,0,503348,677
2024-12-30,US,234715,0,0,496,0,848,0,0,0,0,8474,30296,2342,15492,0,0,429575,0,46880,0,0,0,1002,75170,87134,575042,2084
2024-12-31,US,171233,0,0,2802,0,810,0,0,0,0,6474,22880,741,10738,0,0,433182,0,48004,0,0,0,662,54940,27250,499598,1618
2025-01-01,US,57065,0,0,718,0,916,0,0,0,0,2938,16396,0,11722,0,0,294101,0,75324,0,0,0,418,50476,0,529408,1386
2025-01-02,US,408590,871,1776,2528,0,940,0,0,0,0,9018,36556,1049,21544,539727,686661,486203,0,78600,0,0,0,1070,76486,43690,776434,2462
2025-01-03,US,355113,1056,3324,1960,0,908,0,0,0,0,6360,35348,850,22158,699289,1269650,469038,0,76198,0,0,0,918,81792,38224,869864,2384
2025-01-04,US,95773,0,1736,612,0,828,0,0,0,0,2768,21814,721,21434,0,588474,111862,0,61396,0,0,0,494,69126,40810,833038,1512
2025-01-05,US,50004,0,1436,532,0,992,0,0,0,0,2364,20168,750,21356,0,491898,70587,0,66180,0,0,0,416,65810,37247,823508,1498
2025-01-06,US,455382,0,4022,2292,0,1370,0,0,0,0,9248,41892,2368,27136,0,1414238,446860,0,129650,0,0,0,1112,86560,120872,907546,2956
2025-01-07,US,517772,27,1859,2092,0,602,0,0,0,0,11234,46700,1766,35372,16043,671079,457312,0,49597,0,0,0,1160,87744,59210,1112460,3098
2025-01-08,US,546469,39,3932,2704,0,1676,0,0,0,0,11786,47950,2254,41648,17299,1360804,471000,0,128258,0,0,0,1306,95924,87738,1313494,3500
2025-01-09,US,479783,0,3066,2528,0,2274,44,0,0,0,11934,46704,2064,38570,0,1086062,454363,0,192132,57,0,0,1188,99352,104028,1343194,3270
2025-01-10,US,444652,0,2900,1960,0,1666,43,0,0,0,8938,43300,993,35486,0,1004920,438108,0,139590,74,0,0,1018,94618,44825,1268060,2890
2025-01-11,US,106332,0,1420,612,0,1638,46,0,0,0,3196,22188,0,25912,0,402866,102764,0,85748,66,0,0,522,72346,0,1121388,1734
2025-01-12,US,56918,0,1296,532,0,1744,49,0,0,0,3874,21334,3064,27672,0,357346,66482,0,79918,75,0,0,546,74922,177784,1206574,1876
2025-01-13,US,580014,0,3994,2292,0,2032,54,0,0,0,11660,49222,2378,50038,0,1261124,442897,0,89404,62,0,0,1424,115206,107876,1653512,3450
2025-01-14,US,563158,0,4088,2092,0,2102,49,0,0,0,13446,55884,966,54306,0,1159690,437155,0,98718,54,0,0,1410,112782,29582,1698946,3532
2025-01-15,US,620316,0,2780,2704,0,2782,54,0,0,0,15784,51482,1696,55316,0,720226,476812,0,126394,29,0,0,1298,112800,60422,1785298,3428
2025-01-16,US,614092,340,3696,2528,0,2726,54,0,0,0,20170,56324,1027,47600,246162,952118,478409,0,137356,59,0,0,1390,112716,30261,1732406,3614
2025-01-17,US,521307,103,4186,1960,0,2378,52,0,0,0,17736,52566,804,39958,78141,967352,464978,0,114924,46,0,0,1256,99374,33042,1662390,3104
2025-01-18,US,134317,0,2586,612,0,2492,0,0,0,0,3496,21516,1488,27694,0,403786,106548,0,126154,0,0,0,580,71036,86726,1349812,1720
2025-01-19,US,61992,16,1512,532,0,2660,0,0,0,0,3022,19130,854,23710,7897,217760,65297,0,127050,0,0,0,544,70542,33185,1150634,1874
2025-01-20,US,409455,0,4304,2292,0,3062,0,0,0,0,7646,43532,0,37758,0,856108,406541,0,163824,0,0,0,1032,104032,0,1701144,3382
2025-01-21,US,514149,0,4206,2092,0,3088,0,0,0,0,12156,57684,0,43916,0,1106042,480112,0,157176,0,0,0,1284,119194,0,1739560,3630
2025-01-22,US,646852,59,2914,2704,0,2884,0,0,0,0,12404,64298,751,53030,29474,749080,479829,0,131998,0,0,0,1404,127272,23418,1866356,3922
2025-01-23,US,696097,0,3628,2528,0,3140,54,0,0,0,10820,57940,747,53402,0,778178,472409,0,147274,26,0,0,1420,116432,22908,1961842,3862
2025-01-24,US,549964,412,2070,1960,0,3082,53,0,0,0,9584,50652,0,46050,294385,410851,451401,0,148794,41,0,0,1296,110328,0,1820654,3140
2025-01-25,US,121330,0,3114,612,0,2718,58,0,0,0,4264,24614,514,28294,0,373410,272764,0,125966,47,0,0,766,79918,18098,1369382,1808
2025-01-26,US,90152,0,1131,532,0,2674,65,0,0,0,3152,24088,0,31096,0,101679,94075,0,124386,58,0,0,614,82086,0,1380222,1836
2023-09-09,US,88421,1572,1530,458,0,235,0,0,0,0,2942,21178,4151,24764,369266,205074,52365,0,25570,0,0,0,716,413110,279926,1060448,3156
2023-09-10,US,71056,2274,4562,372,0,267,0,0,0,0,2760,27352,13496,27354,528868,646900,39611,0,30442,0,0,0,700,460260,934458,1016144,3324
2023-09-11,US,617955,2970,5906,1352,0,530,0,0,0,0,19484,50364,20532,59832,833614,983530,,0,65426,0,0,0,2156,1385576,1000190,2000146,6440
2023-09-12,US,637567,3180,5992,1682,0,256,0,0,0,0,22100,63604,19790,62218,895384,1112484,217318,0,29756,0,0,0,2412,2197840,881720,2204312,7030
2023-09-13,US,668634,2688,5402,1412,0,500,0,0,0,0,19726,64356,20,63968,703970,823190,223857,0,58430,0,0,0,2408,1229386,1230,2243702,6646
2023-09-14,US,645952,2564,5148,1750,0,470,0,0,0,0,20566,66546,0,61916,618830,802134,222421,0,58140,0,0,0,2322,1019756,0,2035956,6688
2023-09-15,US,540183,2372,4490,1516,0,0,0,0,0,0,14346,52554,0,61240,518136,627964,218557,0,0,0,0,0,1858,786240,0,2105532,5492
2023-09-16,US,110079,1832,3902,458,0,0,0,0,0,0,3516,32970,0,41226,374066,404006,47279,0,0,0,0,0,736,493664,0,1808490,3084
2023-09-17,US,76916,1150,4042,372,0,0,0,0,0,0,3972,33670,0,46286,245438,506968,35504,0,0,0,0,0,766,699622,0,1944934,3410
2023-09-18,US,636544,1500,6122,1352,0,0,0,0,0,0,14816,55800,0,76958,318030,1002524,212193,0,0,0,0,0,2090,1316656,0,2520762,6296
2023-09-19,US,674818,1333,2718,1682,0,0,0,0,0,0,19034,59078,0,54144,278637,476931,225055,0,0,0,0,0,4676,1151724,0,1679636,6576
2023-09-20,US,648892,1235,5806,1412,0,302,0,0,0,0,21184,54636,0,59978,263871,941590,220902,0,32946,0,0,0,3060,1235838,0,1892188,6564
2023-09-21,US,667229,2538,5924,1750,0,592,0,0,0,0,20556,50870,0,64406,557314,952878,221902,0,74762,0,0,0,2424,1099988,0,2143120,6398
2023-09-22,US,532529,2500,5260,1516,0,572,0,0,0,0,15434,35830,0,49202,527964,883244,213751,0,70448,0,0,0,1868,966990,0,1866270,5180
2023-09-23,US,104503,2362,4954,458,0,0,0,0,0,0,6216,23876,0,27544,473534,677642,52414,0,0,0,0,0,956,502108,0,1174060,3266
2023-09-24,US,84839,1327,5060,372,0,320,0,0,0,0,5476,21224,0,26424,272509,681076,40072,0,31948,0,0,0,876,498578,0,1267604,3408
2023-09-25,US,601890,2744,2564,1352,0,0,0,0,0,0,20570,39724,0,49664,593724,380482,237158,0,0,0,0,0,2374,1228812,0,2158822,6188
2023-09-26,US,806954,2412,4996,1682,0,302,0,0,0,0,21370,42464,0,59234,513508,1126442,430676,0,31119,0,0,0,2616,1083464,0,1809942,6776
2023-09-27,US,798407,2600,5560,1412,0,299,0,0,0,0,26826,39364,0,67512,563238,1125696,267018,0,35326,0,0,0,3474,938312,0,1876914,5570
2023-09-28,US,757561,2676,5940,1750,0,0,0,0,0,0,22224,41400,0,55376,641772,1149942,,0,0,0,0,0,2566,976216,0,1827440,6336
2023-09-29,US,768090,2560,4936,1516,0,0,0,0,0,0,16866,29534,0,41034,575684,1024392,458545,0,0,0,0,0,1998,815482,0,1625258,5154
2023-09-30,US,131713,1227,869,458,0,282,0,0,0,0,3660,16302,0,28244,269582,118170,251604,0,29908,0,0,0,914,300392,0,1486036,3056
2023-10-01,US,16286,0,3468,354,0,0,0,0,0,0,1860,7467,0,27826,0,598094,86308,0,0,0,0,0,458,117800,0,1302808,3248
2023-10-02,US,827899,2768,5044,1190,0,628,0,0,0,0,16890,32138,0,57298,641828,888082,284508,0,79926,0,0,0,2130,634644,0,1927962,6140
2023-10-03,US,829559,2620,5500,1268,0,608,0,0,0,0,21430,40792,0,60226,589600,1243318,312711,0,62296,0,0,0,2518,563880,0,1661232,6630
2023-10-04,US,866296,2420,6096,1356,0,297,0,0,0,0,20310,36184,6462,52320,543330,1190388,285343,0,29859,0,0,0,2580,734274,235834,1483044,6280
2023-10-05,US,779757,2586,6152,2046,0,292,0,0,0,0,16188,37110,17460,48692,576686,1066014,283278,0,32891,0,0,0,2292,735142,484366,1215218,6164
2023-10-06,US,714470,2610,5824,1954,0,294,0,0,0,0,13168,32532,13840,40624,618428,1036892,263526,0,33742,0,0,0,1934,477612,444982,1215520,5314
2023-10-07,US,124944,2278,5068,468,0,282,0,0,0,0,3570,20754,14754,20982,483984,661916,59975,0,32499,0,0,0,834,254800,521904,822178,2990
2023-10-08,US,91028,2532,4464,354,0,0,0,0,0,0,2508,19646,17390,21042,556888,568038,45797,0,0,0,0,0,694,283498,617596,872938,3096
2023-10-09,US,720409,2888,1944,1190,0,311,0,0,0,0,12904,41060,18250,49170,733298,249550,264158,0,40341,0,0,0,1820,389912,599768,1511058,5562
2023-10-10,US,896701,2074,6266,1268,0,304,0,0,0,0,16192,47692,33236,45824,441990,1448952,478368,0,35511,0,0,0,2240,405300,873362,1358520,6246
2023-10-11,US,917218,861,5354,1356,0,139,0,0,0,0,13606,52556,27766,42776,185951,1157836,533101,0,15369,0,0,0,2210,476826,781304,1284758,7044
2023-10-12,US,889830,1918,4744,2046,0,0,0,0,0,0,13922,57510,26872,39058,429896,927468,530810,0,0,0,0,0,2258,530260,783202,1130456,6100
2023-10-13,US,707109,1844,4158,1954,0,0,0,0,0,0,10058,39738,21114,28582,432694,791644,323693,0,0,0,0,0,1646,476240,658338,870210,4990
2023-10-14,US,133767,1064,1132,468,0,0,0,0,0,0,3356,23622,19972,19936,225904,179146,78886,0,0,0,0,0,860,697192,696664,776500,3070
2022-12-28,US,235556,0,111,1510,0,548,0,0,0,0,6976,16316,0,8986,0,42586,213321,0,44342,0,0,0,1796,123028,0,498646,7648
2022-12-29,US,234566,0,206,1574,0,273,0,0,0,0,5510,14996,0,8744,0,83058,203006,0,21973,0,0,0,1544,93528,0,486884,7562
2022-12-30,US,174272,0,89,1364,0,544,0,0,0,0,5428,12800,0,11160,0,35922,207991,0,42888,0,0,0,1316,148578,0,582908,6690
2022-12-31,US,65009,0,0,312,0,266,0,0,0,0,1216,3430,0,16374,0,0,43085,0,21149,0,0,0,574,28859,0,887764,5224
2023-01-01,US,42841,0,0,756,0,600,0,0,0,0,1790,10146,0,15482,0,0,30405,0,57416,0,0,0,554,58448,0,975378,6706
2023-01-02,US,112140,0,302,1468,0,288,0,0,0,0,4520,12112,0,16196,0,127394,192967,0,28430,0,0,0,1180,96382,0,791430,8450
2023-01-03,US,485586,0,94,1724,0,562,0,0,0,0,9038,19500,0,53610,0,44253,222840,0,60982,0,0,0,1962,204280,0,1649338,17072
2023-01-04,US,431285,0,101,1754,0,274,0,0,0,0,10664,36854,0,49542,0,49496,,0,27252,0,0,0,1986,497826,0,1869060,15182
2023-01-05,US,428539,0,234,1268,0,273,0,0,0,0,18648,32606,0,73900,0,108010,,0,26581,0,0,0,2932,482148,0,2814658,15850
2023-01-06,US,393303,137,240,1394,0,0,0,0,0,0,8192,28908,0,52738,66235,117520,204718,0,0,0,0,0,1648,430310,0,2411528,13848
2023-01-07,US,76004,236,726,176,0,0,0,0,0,0,3514,17416,0,37300,97177,258420,42818,0,0,0,0,0,786,191908,0,2087122,12724
2023-01-08,US,51110,456,530,258,0,303,0,0,0,0,2382,15116,0,36532,232336,171964,29259,0,29137,0,0,0,668,261042,0,2091230,13130
2023-01-09,US,443241,228,1534,1468,0,288,0,0,0,0,13444,38996,0,62032,98501,500394,197736,0,34377,0,0,0,2086,585906,0,2726296,16536
2023-01-10,US,591084,164,711,1724,0,282,0,0,0,0,17802,40774,0,64398,83425,234895,207611,0,32072,0,0,0,2850,617636,0,2700374,16828
2023-01-11,US,558505,310,1402,1754,0,0,0,0,0,0,15364,46120,0,57426,178748,472434,208394,0,0,0,0,0,2488,692596,0,2437668,16626
2023-01-12,US,633642,810,1678,1268,0,270,0,0,0,0,14808,44344,0,60848,436012,561972,220682,0,32363,0,0,0,2282,528288,0,2530352,15940
2023-01-13,US,537626,584,1508,1394,0,542,0,0,0,0,13948,41194,0,46084,308858,488660,210712,0,69662,0,0,0,2252,678400,0,2181074,15054
2023-01-14,US,114264,250,1096,352,0,546,0,0,0,0,3970,19866,0,30802,100575,351990,43741,0,78252,0,0,0,958,348656,0,1672534,11820
2023-01-15,US,88288,616,1308,129,0,305,0,0,0,0,2888,16938,0,26784,253306,402368,31624,0,40383,0,0,0,832,347664,0,1491904,12674
2023-01-16,US,507093,456,2270,1468,0,0,0,0,0,0,13256,37954,0,39072,197440,663988,215143,0,0,0,0,0,1944,538376,0,1798588,17544
2023-01-17,US,550190,960,677,1724,0,0,0,0,0,0,19154,45950,0,51738,399632,225564,219880,0,0,0,0,0,2996,721636,0,2118720,20078
2023-01-18,US,642439,680,2172,1754,0,272,0,0,0,0,30148,46886,0,52470,323102,692030,215502,0,37701,0,0,0,3556,701256,0,2048638,20216
2023-01-19,US,624895,0,2360,1268,0,270,0,0,0,0,17372,40962,0,57754,0,706756,219417,0,37716,0,0,0,2486,774502,0,2163826,19544
2023-01-20,US,578493,648,1888,1394,0,0,0,0,0,0,15098,32528,0,50640,253394,592952,217186,0,0,0,0,0,2156,799078,0,2003536,8586
2023-01-21,US,120189,230,1204,352,0,269,0,0,0,0,3236,16094,0,25498,80938,349312,44135,0,37836,0,0,0,964,391522,0,1414278,4496
2023-01-22,US,80314,300,838,129,0,610,0,0,0,0,3156,15998,0,21128,102395,246145,31811,0,91466,0,0,0,912,380354,0,1298274,4944
2023-01-23,US,561915,1238,3084,734,0,0,0,0,0,0,22574,35560,0,42306,437396,913728,205005,0,0,0,0,0,3162,773410,0,1799648,8604
2023-01-24,US,629283,1224,2480,1724,0,564,0,0,0,0,18690,48356,0,47978,442212,698342,216885,0,88830,0,0,0,2594,712196,0,1784054,13188
2023-01-25,US,629656,918,3068,1754,0,542,0,0,0,0,18202,41744,0,53934,341218,881794,218998,0,80324,0,0,0,2706,652704,0,1894870,7660
2023-01-26,US,612582,1046,2758,1268,0,269,0,0,0,0,15644,37942,0,46806,369578,751584,215646,0,40367,0,0,0,2570,650110,0,1989056,7952
2023-01-27,US,567951,1128,2624,1394,0,0,0,0,0,0,15734,31738,0,106270,397820,700426,223795,0,0,0,0,0,2410,586808,0,2961188,7036
2023-01-28,US,121432,878,1782,352,0,272,0,0,0,0,3952,17380,0,29524,282278,444946,43453,0,34785,0,0,0,1064,318916,0,1776828,4124
2023-01-29,US,81731,1286,1286,258,0,598,0,0,0,0,3486,19616,0,32216,443722,305912,30225,0,79404,0,0,0,978,323670,0,1907758,4670
2023-01-30,US,581204,1968,4376,1468,0,286,0,0,0,0,14958,40922,0,68406,761272,1072918,206969,0,37524,0,0,0,2344,617426,0,2575878,7576
2023-01-31,US,589632,1610,1246,1724,0,281,0,0,0,0,17598,49240,0,82846,651656,337881,204074,0,34772,0,0,0,2486,675330,0,2887714,7738
2023-02-01,US,540386,1094,3204,1890,0,0,0,0,0,0,15498,48966,0,73094,412268,866674,224304,0,0,0,0,0,2370,630160,0,2673538,7444
2023-02-02,US,573418,1342,3170,1678,0,0,0,0,0,0,14798,45186,0,57146,494816,901982,210953,0,0,0,0,0,2294,715534,0,2358930,7102
